SampleID	k__Bacteria|Other|Other|Other	k__Bacteria|p__Actinobacteria|Other|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Gaiellales	k__Bacteria|p__Bacteroidetes|Other|Other	k__Bacteria|p__Bacteroidetes|c__|o__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	k__Bacteria|p__Cyanobacteria|c__4C0d-2|o__YS2	k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae|o__Stigonematales	k__Bacteria|p__Firmicutes|Other|Other	k__Bacteria|p__Firmicutes|c__Bacilli|Other	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Turicibacterales	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1|o__	k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]|o__Victivallales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|Other	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	k__Bacteria|p__Spirochaetes|c__[Brachyspirae]|o__[Brachyspirales]	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	k__Bacteria|p__TM7|c__TM7-3|Other	k__Bacteria|p__TM7|c__TM7-3|o__	k__Bacteria|p__TM7|c__TM7-3|o__CW040	k__Bacteria|p__TM7|c__TM7-3|o__EW055	k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	k__Bacteria|p__Tenericutes|c__RF3|o__ML615J-28	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	k__Bacteria|p__WPS-2|c__|o__	k__Bacteria|p__[Thermi]|c__Deinococci|o__Deinococcales	k__Bacteria|p__[Thermi]|c__Deinococci|o__Thermales
H160R5YZ.03	0.0	0.0	0.0	0.213458124899	0.0	0.0	0.0	0.0	0.0	3.22736808133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00984347264806	0.775601097305	0.0	0.000613199935453	0.0	9.68210424399e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.45473616266e-05	0.0	0.0	0.0	0.000225915765693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45473616266e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QK8Y.03	0.0	0.0	0.0	0.00375140677754	0.0	0.0	0.0	0.0	0.0	0.367012629736	0.0	0.0	0.0	0.0	0.0	0.0	0.00300112542203	0.136176066025	0.000437664124047	0.489058396899	0.0	6.25234462924e-05	0.0	0.0	0.0	0.0	6.25234462924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000187570338877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000250093785169
G160PSQM.03	0.0	0.0	0.0	0.0138426966292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000629213483146	0.0694831460674	0.000539325842697	0.914696629213	0.0	0.000179775280899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000179775280899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000359550561798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.98876404494e-05
F160QZ1V.03	0.0	0.0	0.0	3.73622267887e-05	0.0	0.0	0.0	0.0	0.0	3.73622267887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00706146086307	0.414384457314	0.00194283579301	0.576424434896	0.0	3.73622267887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47244535774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QM3J.03	0.0	0.0	0.0	0.00175615752733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.78078763665e-05	0.00311717961101	4.39039381833e-05	0.337357861	0.0	8.78078763665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.39039381833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.657505378232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160R3W9.03	0.0	0.0	0.0	0.0335316585867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389305127075	0.962024386661	0.0	0.000183634493903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67268987807e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000330542089026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160V9X0.03	5.9080704242e-05	0.0	0.0	0.0229351293867	0.089637244476	0.00905116388987	0.0	0.0	0.0	0.153078104691	0.0	0.0	0.00160699515538	0.0	0.0	0.0	0.0	1.18161408484e-05	0.0	0.0029304029304	2.36322816968e-05	0.695214462956	0.00022450667612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00862578281933	0.00952380952381	0.0	0.0	0.00693607467801	0.0	0.000141793690181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160SRHH.03	2.70705594131e-05	0.0	0.0	0.0105439828914	0.0777872524736	0.0537621309944	0.0	0.0	0.0	0.103666707273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70705594131e-05	0.0	0.0135758855457	9.47469579459e-05	0.702305058134	0.000473734789729	0.000730905104154	0.0	0.0	0.0	0.000243635034718	0.0	0.0	0.0	0.0	0.00679471041269	0.0	0.0	0.0	0.00169190996332	0.00860843789337	0.0	0.0	0.0195178733369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35352797066e-05	0.000135352797066	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160TMKZ.03	0.0	0.0	0.0	0.0380823597855	0.0134593311216	0.00676111259611	0.0	0.0	0.0	0.113177880155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027956414409	0.0	0.788911775342	4.71705529961e-05	0.00160379880187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105347568358	0.0	0.0	0.0	0.000361640906304	0.00558184877121	0.0	0.0	0.00298746835642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57235176654e-05	0.0	0.0	0.0
C160SLF8.03	0.0	0.0	0.0	0.0457960954447	0.377162689805	0.00541431670282	0.0	0.0	0.0	0.042273318872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0482776572668	0.0	0.454663774403	3.47071583514e-05	0.0	0.0	0.0	0.0	0.0018568329718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00699349240781	0.010568329718	0.0	0.0	0.00695878524946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160WR7F.03	0.0	0.0	0.0	0.0205509904985	0.0643371152864	0.00330989510432	0.0	0.0	0.0	0.0548355756089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225599815568	0.0	0.0252770596275	0.0	0.800072455415	0.000247007097337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00709733726349	0.0	0.0	0.0	0.00144910830438	0.0183937951817	0.0	0.0	0.00195958963888	0.0	1.64671398225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.58685592899e-05	0.0	0.0	0.00013173711858
J160TS0Q.03	3.7771006975e-05	0.0	0.0	0.0029335482084	1.25903356583e-05	0.134603278523	0.0	0.0	0.0	0.0477047818095	0.0	0.0	0.0	0.0	0.0	0.0	3.7771006975e-05	2.51806713167e-05	2.51806713167e-05	0.0169340014605	0.0	0.732593860952	1.25903356583e-05	2.51806713167e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0433611160074	0.0	0.0	0.0	0.0	0.0041422204316	0.0	0.0	0.0174124342155	0.0	0.000125903356583	0.0	0.0	0.0	0.0	0.0	1.25903356583e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160S90K.03	0.0	0.0	0.0	0.0726803257399	9.16716322134e-05	0.000611144214756	0.0	0.0	0.0	0.000168064659058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000504193977174	0.0	0.0302669172358	0.0	0.628057630899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52786053689e-05	0.0	0.0	0.267604773036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160TF0K.03	0.0	0.0	0.0	0.008272474025	0.0890961451589	0.00303982833911	0.0	0.0	0.0	2.8233699744e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176931185062	0.0	0.0535216834814	0.0	0.5992132209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.411233248e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.245049691312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160T6WZ.03	1.25760853162e-05	0.0	0.0	0.0111172594195	0.00106896725187	0.0272523768801	0.0	0.0	0.0	0.11295839831	0.0	0.0	0.0	0.0	0.0	0.0	2.51521706323e-05	0.0	0.0	0.108192061975	0.0	0.560893405101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0675461542331	0.0	0.0	0.0	0.0	0.0235801599678	0.0	0.0	0.0873534886061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160TPZ4.03	6.76416077057e-05	0.0	0.0	0.00435611953625	0.140193996131	0.00301681570368	0.0	0.0	0.0	0.120550873253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00576306497653	0.0	0.664308229278	0.000175868180035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140288694382	0.0	0.0	0.0	0.0103356376574	0.00265155102206	0.0	0.0	0.0341048986052	0.0	0.000446434610858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160V2J2.03	3.46008788623e-05	0.0	0.0	0.0135981453929	0.125589656644	0.00190304833743	0.0	0.0	0.0	0.35157953012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46008788623e-05	0.0	0.018938214364	0.0	0.47090642769	0.000103802636587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0173119730574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160TK8J.03	5.82852480037e-05	0.0	0.0	0.000611995104039	2.91426240019e-05	0.0602815177479	0.0	0.0	0.0	0.000743136912048	0.0	0.0	0.0	0.0	0.0	0.0	2.91426240019e-05	4.37139360028e-05	0.0	0.046875910707	0.0	0.804919274932	0.0	5.82852480037e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230955295215	0.0	0.0	0.0	0.0	0.0	4.37139360028e-05	0.0	0.062204930932	0.0	0.00100542052806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160TQW2.03	2.35804565176e-05	0.0	0.0	0.000648462554235	0.235250424448	0.167350499906	0.0	0.0	0.0	0.000624882097717	0.0	0.0	0.0	0.0	0.0	1.17902282588e-05	0.0	0.000683833239012	0.0	0.00870118845501	0.0	0.490815412186	0.000106112054329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.71609130353e-05	0.0	0.0	0.0957248632334	0.0	0.0	0.0	0.0	0.0	1.17902282588e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160S815.03	0.0	0.0	0.0	0.00802911568212	0.0904694802364	0.000811021786073	0.0	0.0	0.0	0.480053932949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01377723259e-05	0.0	0.00360904694802	0.0	0.41315477337	0.000212893218844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343670481848	0.0	0.000192617674192	0.0	0.0	0.0	0.0	0.0	2.02755446518e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160TQV5.03	1.4287143e-05	0.0	0.0	0.01671595731	0.143514351435	0.003757518609	0.0	0.0	0.0	0.223108025088	0.0	0.0	0.0	0.0	0.0	0.0	2.8574286e-05	0.001543011444	0.0	0.030174446016	0.0	0.541697026846	0.000828654294001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038618147529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160T21M.03	3.52883054556e-05	0.0	0.0	0.050426988496	0.0944491495518	0.00531088997106	0.0	0.0	0.0	0.218081727715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0562319147435	0.0	0.538693626932	0.0006351894982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0166913684805	0.0	0.0	0.017308913826	0.0	0.00130566730186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000829275178206	0.0	0.0	0.0
K160SS7Y.03	3.34464939713e-05	0.0	0.0	0.0125089887453	0.14296703848	0.0	0.0	0.0	0.0	0.000434804421627	0.0	0.0	0.0	0.0	0.0	0.0	5.01697409569e-05	0.00227436159005	0.0	0.0289479405321	0.0	0.627556566383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67232469856e-05	0.0	0.0	0.185209960366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160TF1G.03	0.0	0.0	0.0	0.0491630882482	0.319647708352	0.00216165688079	0.0	0.0	0.0	1.46057897351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144597318377	0.0	0.0402389507201	0.0	0.525720795723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0616072211024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SVQ8.03	4.05128932283e-05	0.0	0.0	0.0223023477222	0.000283590252598	0.0100877104138	0.0	0.0	0.0	0.0824234812729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000202564466141	0.0	0.0121133550753	0.0	0.699090485547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123564324346	0.0	0.0	0.0	0.0	0.00757591103369	0.0	0.0	0.164603885186	0.0	4.05128932283e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SWRQ.03	7.34070666536e-05	0.0	0.0	0.00482039737692	0.0489869824802	0.00440442399922	0.0	0.0	0.0	0.0204928061075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183517666634	0.0	0.0163086033082	0.0	0.835274542429	0.00264265439953	0.00166389351082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22345111089e-05	0.0	0.0	0.0	0.0	7.34070666536e-05	0.0	0.0	0.0639987276108	0.0	1.22345111089e-05	0.0	0.0	0.0	0.0	0.0	1.22345111089e-05	0.0	0.0	0.0	0.0	0.00103993344426	0.0	0.0	0.0
A160TDKQ.03	0.0	0.0	0.0	0.0501321086196	0.000166000359667	0.00830001798337	0.0	0.0	0.0	0.230505332762	0.0	0.0	0.0	0.0	0.0	0.0	2.76667266112e-05	0.0	0.0	0.0738978267786	0.0	0.531090484029	0.0	9.68335431393e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0335735727427	0.0	0.0	0.0	0.0	0.0385950836227	0.0	0.0	0.0336150728327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160W5P3.03	7.17531690983e-05	0.0	0.0	0.0166945706769	0.154436737623	0.00407797177709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.17531690983e-05	0.0	0.00869409232241	0.0	0.727337957426	0.000490313322172	3.58765845492e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.58765845492e-05	0.0	0.0	0.0876345371921	0.0	0.000418560153073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RV0F.03	0.0	0.0	0.0	0.05617573383	0.0336951634659	0.0	0.0	0.0	0.0	2.56920804162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.85381206243e-05	1.28460402081e-05	0.0280429057743	0.0	0.746997238101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134857730105	0.0	0.000154152482497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160SRG7.03	1.43924238281e-05	0.0	0.0	0.00595846346483	0.18238079475	0.0268706552871	0.0	0.0	0.0	0.196586117068	0.0	1.43924238281e-05	0.0	0.0	0.0	0.0	0.0	4.31772714843e-05	0.0	0.0139030814179	0.0	0.518587815374	0.000187101509765	4.31772714843e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000474949986327	0.0261366416718	0.0	0.0	0.0	0.0029216620371	0.0101898360703	0.0	0.0	0.015658957125	0.0	1.43924238281e-05	1.43924238281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160T7X0.03	2.65614831932e-05	0.0	0.0	0.0196156553382	0.0210632561722	0.0111956651659	0.0	0.0	0.0	0.140377438676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000159368899159	0.0	0.00103589784454	0.0	0.737187404545	0.000517948922268	0.000411702989495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00086324820378	0.0268270980252	0.0	0.0	0.040692192252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65614831932e-05	0.0	0.0	0.0
B160T0HW.03	0.0	0.0	0.0	0.0294250302188	0.0	0.0263039203305	0.0	0.0	0.0	0.173212578253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.41232928611e-05	0.0	0.0336827292572	0.0	0.607299428097	0.0	1.80410976204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0257266052067	0.0	0.0	0.0	0.0	0.00627830197189	0.0	0.0	0.0979992422739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160V2JZ.03	0.0	0.0	0.0	0.029270207785	0.170779230221	0.0411498698617	0.0	0.0	0.0	0.000567083012229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.90811801143e-05	0.0	0.00219562909863	0.0	0.721765809257	0.000116324720457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001017841304	0.0	0.0	0.0340104401437	0.0	1.45405900571e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160T6JN.03	0.0	0.0	0.0	0.0306218804802	0.0939640571369	0.0	0.0	0.0	0.0	0.00083936627846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163076876958	0.0	0.80050062203	0.00107918521516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000179864202527	0.0	0.0	0.0463749868849	0.0	0.00376215956953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00637019050617	0.0	0.0	0.0
F160SX0V.03	0.0	0.0	0.0	0.0723151027066	0.00119781844131	0.106720526021	0.0	0.0	0.0	0.250828278709	0.0	0.0	0.0	0.0	0.0	0.0	2.54854987512e-05	0.00173301391508	0.0	0.0535068046282	0.0	0.455642489424	0.00115959019318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010754880473	0.0	0.0	0.0326851521484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0134308578419	0.0	0.0	0.0
D160TCFT.03	0.0	0.0	0.0	0.0150732420215	0.0614315331543	0.0670733779696	0.0	0.0	0.0	0.147469666587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000169935084798	0.0	0.602012031404	8.49675423988e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00173333786494	0.0	0.0	0.0	8.49675423988e-05	1.69935084798e-05	0.0	0.0	0.104832953812	0.0	1.69935084798e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160VKL1.03	4.7154241524e-05	0.0	0.0	0.00219267223087	0.299641627764	0.00101381619277	0.0	0.0	0.0	0.0109397840336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167633328618	0.0	0.655915499599	0.0011788560381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00209836374782	0.0	0.0	0.0100674305654	0.0	0.000141462724572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160VKLY.03	0.0	0.0	0.0	0.00285561024864	0.329468004544	0.0032184778493	0.0	0.0	0.0	0.0727786192099	0.0	0.0	0.0	0.0	0.0	0.0	1.57768522024e-05	0.0	0.0	0.015587529976	0.0	0.546888804746	0.00205099078632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0271361857882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160W5XV.03	0.0	0.0	0.0	0.0488718937586	0.0880042705712	0.0355481474219	0.0	0.0	0.0	0.122179734397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000392195313266	0.0	0.177882363195	0.0	0.509744964103	3.26829427722e-05	7.62601998017e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119837456831	0.0	0.0	0.0138248847926	0.0	0.0033227658485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160T7QM.03	0.0	0.0	0.0	0.0390298227212	0.0654727218575	0.0172098986053	0.0	0.0	0.0	0.225735855898	0.0	0.0	0.0	0.0	0.0	0.0	1.29495098611e-05	0.000116545588749	0.0	0.0330341996555	0.0	0.457493233881	0.000233091177499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286184167929	0.0	0.0	0.154397006073	0.0	0.000466182354998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00393665099776	0.0	0.0	0.0
B160TQ93.03	1.45171592823e-05	0.0	0.0	0.0131380291505	0.140671273445	0.0256082689739	0.0	1.45171592823e-05	0.0	0.0887288775332	0.0	0.0	0.0	0.0	0.0	1.45171592823e-05	0.0	0.0	0.0	0.00538586609372	0.0	0.624629812438	0.00156785320249	0.0	0.0	0.0	0.0	0.000725857964114	0.0	0.0	0.0	0.0	2.90343185645e-05	0.0	0.0	0.0	0.0045874223332	2.90343185645e-05	0.0	0.0	0.0941437779455	0.0	0.000653272167702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.80686371291e-05	0.0	0.0	0.0
