SampleID	k__Bacteria|Other	k__Bacteria|p__Actinobacteria	k__Bacteria|p__Bacteroidetes	k__Bacteria|p__Cyanobacteria	k__Bacteria|p__Firmicutes	k__Bacteria|p__Fusobacteria	k__Bacteria|p__Gemmatimonadetes	k__Bacteria|p__Lentisphaerae	k__Bacteria|p__Proteobacteria	k__Bacteria|p__Spirochaetes	k__Bacteria|p__Synergistetes	k__Bacteria|p__TM7	k__Bacteria|p__Tenericutes	k__Bacteria|p__Verrucomicrobia	k__Bacteria|p__WPS-2	k__Bacteria|p__[Thermi]
G160RXJK.03	0.0	0.0111393213841	2.52211050207e-05	0.0	0.178279584356	0.0	0.0	0.0	0.810555873155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SXLP.03	2.44669268317e-05	0.101158508985	0.000489338536633	0.0	0.726361890315	0.0	0.0	0.0	0.171965795236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160TY2M.03	2.55356094073e-05	0.0129337861648	0.048211230561	0.0	0.851701948367	0.00725211307168	0.0	0.0	0.0797860115932	0.0	0.0	2.55356094073e-05	0.0	6.38390235183e-05	0.0	0.0
E160SYWX.03	0.0	0.102094213549	0.000406542202208	0.0	0.83519404572	0.0	0.0	0.0	0.0623051985281	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160VBPJ.03	2.11458961102e-05	0.0698554678001	0.0474408179233	0.0	0.869075184234	0.0	0.0	0.0	0.0133853522378	0.0	0.0	0.000126875376661	0.0	9.5156532496e-05	0.0	0.0
D160X7ZS.03	1.11838058491e-05	0.0870100095062	0.123625789856	0.0	0.737594363362	0.0102667337695	0.0	0.0	0.0414583682827	0.0	0.0	0.0	0.0	3.35514175474e-05	0.0	0.0
F160SPVZ.03	0.0	0.265071183112	0.000417280314188	0.0	0.426141384389	0.0	0.0	0.0	0.308370152185	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160SX8G.03	0.0	0.645405157743	0.00788715800497	0.0	0.266156128638	0.0	0.0	0.0	0.0805515556137	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160SS64.03	0.0	0.0905674389297	0.000213788214643	0.0	0.778110337223	0.0	0.0	0.0	0.131097183622	0.0	0.0	0.0	0.0	1.1252011297e-05	0.0	0.0
H160STR9.03	0.0	0.041083472333	0.0	0.0	0.845710348829	0.0	0.0	0.0	0.113206178838	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160SR8K.03	0.0	0.0892501098307	0.0	0.0	0.600959751276	0.0	0.0	0.0	0.309773241864	0.0	0.0	0.0	0.0	0.0	0.0	1.68970295022e-05
G160SXKS.03	0.0	0.142497928394	1.42869388805e-05	0.0	0.681372689088	0.0	0.0	0.0	0.17611509558	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160T62Q.03	0.0	0.291607834366	0.0863122282647	0.0	0.606128811285	0.0	0.0	0.0	0.0158672463687	0.0	0.0	8.38797164866e-05	0.0	0.0	0.0	0.0
J160RC1C.03	0.0	0.0912616810266	0.0	0.0	0.889371892652	0.0	0.0	0.0	0.0193664263217	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160W1WM.03	2.41312741313e-05	0.251278957529	0.18486969112	0.0	0.474348455598	0.0	0.0	0.0	0.0620415057915	0.0	0.0274372586873	0.0	0.0	0.0	0.0	0.0
H160SSLP.03	0.0	0.282868689777	0.0580298838991	0.0	0.64605164382	0.0	0.0	0.0	0.0130497825036	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160WX57.03	4.97036420344e-05	0.482560234601	0.0386073039502	0.0	0.462703629608	0.0	0.0	0.0	0.0160294245561	0.0	0.0	2.48518210172e-05	0.0	0.0	0.0	2.48518210172e-05
K160SYYQ.03	0.0	0.111836367217	0.000112539740596	0.0	0.673845764286	0.0	0.0	0.0	0.214205328757	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160VFYX.03	2.69313116895e-05	0.200732531678	0.351036182217	0.0	0.40232686533	0.000269313116895	0.0	0.0	0.0456081763462	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160SKWS.03	0.0	0.00105452097824	0.00115548575275	0.0	0.997565627103	2.24366165582e-05	0.0	0.0	0.000201929549024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160T0LS.03	0.000134229989664	0.356998080511	1.34229989664e-05	0.0	0.417629766843	0.0	0.0	0.0	0.225224499658	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160T22J.03	4.10635458372e-05	0.345098039216	0.0157991992609	0.0	0.395729391233	0.0	0.0	0.0	0.243332306745	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160T0PN.03	8.58177574104e-05	0.311243842576	0.000429088787052	0.0	0.589602320512	0.0	0.0	0.0	0.0986389303675	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160S5Q5.03	0.0	0.0373120973515	0.0392806012885	0.0	0.665891195419	0.0	0.0	0.0	0.257516105941	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160SKQ7.03	0.0	0.00472804224735	6.67264026843e-05	0.0	0.994423579204	0.0	0.0	0.0	0.000591005280918	0.0	0.0	0.000190646864812	0.0	0.0	0.0	0.0
C160S87T.03	0.0	0.0212728817307	0.000477126997242	0.0	0.978145256078	0.0	0.0	0.0	0.000104735194517	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SZ0L.03	0.0	0.0262124484587	0.000163623273774	0.0	0.646824617667	0.0	0.0	0.0	0.326799310601	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160RWCP.03	0.0	0.00111561091159	0.000106976388783	0.0	0.0850615114236	0.0	0.0	0.0	0.913715901276	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160S3QG.03	0.0	0.0925808391235	0.112105825762	0.0	0.762727151256	0.0	0.0	0.0	0.0317844735436	0.0	0.0	0.0	0.0	0.000801710315339	0.0	0.0
A160R6PN.03	0.0	0.13009990688	0.218911283322	0.0	0.616139774933	0.0	0.0	0.0	0.0348490348648	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SBCP.03	0.0	0.149848819893	0.217970125006	0.0	0.605871203574	0.0	0.0	0.0	0.0238277900627	0.0	0.0	0.0	0.0	0.00248206146487	0.0	0.0
A160RSFM.03	0.0	0.304055500835	0.0803177594107	0.0	0.570489486532	0.0	0.0	0.0	0.0449873667081	0.0	0.0	0.0	0.0	0.000149886514496	0.0	0.0
G160RPX1.03	0.0	0.0148665819568	0.0	0.0	0.62898892721	0.0	0.0	0.0	0.356144490833	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RSVH.03	0.0	0.129326403077	0.0	0.0	0.649020550415	1.50222329047e-05	0.0	0.0	0.221638024276	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160S0Q8.03	6.9793411502e-05	0.0521705750977	0.000174483528755	0.0	0.657872696817	0.0331693188163	0.0	0.0	0.256543132328	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160SB0G.03	0.0	0.000723038282974	0.0	0.0	0.867265393104	0.0	0.0	0.0	0.132011568613	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160TYZ2.03	2.22439718836e-05	0.102411246552	0.196703443367	0.0	0.614979090666	0.0	0.0	0.0	0.0858839754427	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160SBM1.03	0.0	0.0160420215786	0.0	0.0	0.878478137422	0.0	0.0	0.0	0.105479840999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160V0SJ.03	0.0	0.0373284203887	0.0101578449435	0.0	0.881657786851	0.0	0.0	0.0	0.0708559478166	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160SQ7G.03	4.01767778224e-05	0.13523503415	0.0271795901969	0.0	0.706488549618	0.00964242667738	0.0	0.0	0.121414222579	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160S7N7.03	0.0	0.0119466692833	7.35934452771e-05	0.0	0.547584295159	0.0	0.0	0.0	0.440395442113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160R98M.03	1.40567894293e-05	0.160528535283	1.40567894293e-05	0.0	0.717585043576	0.0	0.0	0.0	0.121858307563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160TYKK.03	1.71077617915e-05	0.376558944793	0.0909448616837	0.0	0.526251860469	0.0	0.0	0.0	0.00622722529212	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SL0Y.03	0.0	0.0246599158177	0.173381931312	0.0	0.662920148844	0.0	0.0	0.0	0.139038004026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160W0P2.03	0.0	0.175495009874	0.0590943053851	0.0	0.727237551369	0.0	0.0	0.0	0.0377995410151	0.0	0.0	8.00555051502e-05	0.0	0.000293536852218	0.0	0.0
A160SN7K.03	0.0	0.0960687051159	0.244095654105	0.0	0.643355297253	1.48071370401e-05	0.0	0.0	0.0154142296587	0.0	0.0	0.0	0.0	0.00105130672984	0.0	0.0
C160S2LD.03	0.0	0.350052919792	0.06322764714	0.0	0.523100639639	0.000713266761769	0.0	0.0	0.062905526667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RNZJ.03	0.0	0.465186429082	0.247193457101	0.0	0.27269334826	1.55487141213e-05	0.0	0.0	0.0148801194141	0.0	0.0	0.0	0.0	3.10974282427e-05	0.0	0.0
D160QKFQ.03	0.0	0.142458464344	0.15903551694	0.000186049973023	0.619211520214	0.0	0.0	0.0	0.0791084485293	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SDQ1.03	0.0	0.432027273914	0.203885553961	0.0	0.350123972335	0.0	0.0	0.0	0.0139631997912	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160TYJN.03	0.0	0.524324631531	0.0	0.0	0.43543742659	0.00128822036146	0.0	0.0	0.0389497215171	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160VXQV.03	0.000484135259943	0.180973484284	0.266367495903	0.0	0.394551616267	0.000446894086102	0.0	0.0	0.156841203635	0.0	0.0	0.0	0.0	0.000335170564576	0.0	0.0
G160RCNR.03	0.0	0.0131709642815	0.1479399261	0.0	0.584528586754	0.00145019667051	0.0	0.0	0.252890460487	0.0	0.0	0.0	1.98657078152e-05	0.0	0.0	0.0
C160T47T.03	0.0	0.0704737778257	0.0985015900393	0.0	0.803374117393	0.000592896027597	0.0	0.0	0.0252519808117	0.0	0.0	0.0	0.0	0.00180563790223	0.0	0.0
K160WBCN.03	0.0	0.346624757867	0.0374620810643	0.0	0.600514113763	0.0	0.0	0.0	0.015362498934	0.0	0.0	3.654837177e-05	0.0	0.0	0.0	0.0
D160S11V.03	0.0	0.0137069753274	0.0342239241112	0.0	0.423523780514	0.00295896610243	0.0	0.0	0.525586353945	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160RYFW.03	0.0	0.110811194772	0.257405171189	0.0	0.619423923853	7.10328171615e-05	0.0	0.0	0.0122886773689	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160VB8G.03	0.0	0.362770040102	0.000172480703721	0.0	0.608749083696	0.0	0.0	0.0	0.0283083954983	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160S6CH.03	0.0	0.0615803316645	1.01550678866e-05	0.0	0.685365531669	0.0	0.0	0.0	0.253043981599	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160SFH6.03	1.89204018693e-05	0.079635971468	0.133559116796	0.0	0.605225814996	0.0616048284866	0.0	0.0	0.119955347852	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160W7ZJ.03	0.0	0.150458475813	0.082155380829	0.0	0.751508287413	0.0	0.0	0.0	0.0158778559449	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RFRC.03	0.0	0.0053378956373	0.174131736527	0.0	0.286894781865	0.000239520958084	0.0	0.0	0.533396065013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160TYHR.03	0.0	0.247603132807	0.026078590237	0.0	0.690145837553	0.0	0.0	0.0	0.0361724394031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160VK4K.03	0.0	0.364676791698	1.35120527511e-05	0.0	0.619433034267	0.0	0.0	0.0	0.0158766619825	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160T3L1.03	2.7349679325e-05	0.141698688583	0.180466859026	0.0	0.640242318159	0.0	0.0	0.0	0.0375647845529	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160VK3L.03	1.72378128663e-05	0.286164931394	0.0628663035234	0.0	0.623870923257	0.0	0.0	0.0	0.0270633662001	0.0	0.0	0.0	0.0	0.0	0.0	1.72378128663e-05
H160S1W0.03	1.97910069664e-05	0.239392020266	0.145127454085	0.0	0.578411969601	0.0	0.0	0.0	0.0370487650412	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160QX1C.03	0.0	0.232175169376	1.40270160329e-05	0.0	0.456326885582	0.0	0.0	0.0	0.311483918026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160VB7K.03	0.0	0.124321570191	0.152677167099	0.0	0.677565849228	0.0	0.0	0.0	0.0454354134822	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160W21B.03	0.0	0.13880940358	0.129476893153	0.0	0.582917204361	1.87024257046e-05	0.0	0.0	0.14877779648	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160W5M9.03	0.0	0.120212717912	0.188081474122	0.0	0.504617920694	0.000180652154277	0.0	0.0	0.186907235119	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160X7YH.03	0.0	0.160702950119	0.190905749891	0.0	0.588202866593	0.00317396679028	0.0	0.0	0.0544919982627	0.0	0.0	0.0	0.0	0.00252246834386	0.0	0.0
J160S01G.03	0.0	0.0735517046637	0.310554944565	0.0	0.562672769967	0.0	0.0	0.0	0.0532205808043	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QZY1.03	0.0	0.330068430597	0.0822490767826	2.64721843523e-05	0.425593307832	0.0	0.0	0.0	0.162062712605	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160S4CQ.03	0.0	0.00139311544086	0.000503892819033	0.0	0.248676046319	0.0	0.0	0.0	0.749426945421	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SQ2Z.03	0.0	0.0894946929148	1.51199008135e-05	0.0	0.516132934168	0.0	0.0	0.0	0.394357253016	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160R9L1.03	0.0	0.00955595949104	0.093707262183	0.0	0.587795377824	0.000155803687354	0.0	0.0	0.308750973773	0.0	0.0	0.0	3.46230416342e-05	0.0	0.0	0.0
D160R7N2.03	0.0	0.00460558549731	0.137885840274	0.0	0.392748652621	0.0	0.0	0.0	0.464759921607	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160SNXR.03	3.59027752845e-05	0.116803695592	0.0	0.0	0.350901758039	0.0	0.0	0.0	0.532258643593	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160QPTT.03	0.0	0.179664106236	0.257983521491	0.0	0.42453549575	0.0	0.0	0.0	0.137816876523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160QPMC.03	0.0	0.00049489638107	0.0	0.0	0.468357562635	0.0	0.0	0.0	0.531147540984	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160RQ40.03	0.0	0.00674498275228	2.37081994808e-05	0.0	0.407591365474	0.0	0.0	0.0	0.585639943574	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160R5X5.03	0.0	0.267687753006	0.348498580146	0.0	0.369448975893	0.0	0.0	0.0	0.0143646909552	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160SF8W.03	0.000360479437652	0.00043057266164	6.00799062753e-05	0.0	0.718285319475	1.00133177126e-05	0.0	0.0	0.280853535202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160RP0F.03	0.0	0.0183158491636	0.0583782251205	0.0	0.579104054437	0.0286929401758	0.0	0.0	0.315508931103	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160VLCQ.03	0.0	0.0232355933771	0.152751826843	0.0	0.806086393488	0.0	0.0	0.0	0.0179261862917	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160SQ1K.03	0.0	0.0305197453028	9.409993413e-05	0.0	0.606672730885	0.0	0.0	0.0	0.362713423878	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160S33V.03	0.0	7.55757930735e-05	0.0	0.0	0.152134071457	0.0	0.0	0.0	0.84779035275	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160W5N6.03	0.0	0.166765865037	0.166444140594	0.0	0.541623099815	0.0	0.0	0.0	0.125166894555	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160S1MC.03	0.0	0.00231118448205	1.83427339845e-05	0.0	0.519090200394	0.0	0.0	0.0	0.478259274545	0.0	0.0	0.0	0.0	0.0	0.0	0.000320997844729
F160SFBP.03	0.0	0.00048632218845	0.0	0.0	0.403116883117	0.0	0.0	0.0	0.596396794695	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160PNW9.03	0.0	0.608859481889	0.0377705506336	0.0	0.341729281148	6.72872042167e-05	0.0	0.0	0.0112593921723	0.0	0.0	0.000314006953011	0.0	0.0	0.0	0.0
G160RF9T.03	1.3905111519e-05	0.124784470771	0.1677929807	0.0	0.675009733578	0.0	0.0	0.0	0.0323989098393	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160TB6Z.03	0.0	0.0690056886952	0.0737109658678	0.0	0.819520091987	0.00108932461874	0.0	0.0	0.0366134107964	0.0	0.0	3.02590171871e-05	0.0	0.0	0.0	3.02590171871e-05
K160W2ZG.03	0.001240850972	0.139316992465	0.262395022209	0.0	0.449367885338	8.99167371014e-05	0.0	0.0	0.147589332278	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QV5K.03	0.0	0.0333386607	0.000159821000479	0.0	0.61999360716	0.0	0.0	0.0	0.34650791114	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160W3YV.03	0.0	0.0103757334338	0.111979867578	0.0	0.850769769069	0.0	0.0	0.0	0.0268746299187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160T9P3.03	0.0	0.770091541342	0.00508232776556	0.0	0.0979016822208	0.0	0.0	0.0	0.126924448671	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160S6VV.03	0.0	0.0205198746402	0.000567239105464	0.0	0.943814966604	0.0	0.0	0.0	0.0350837386729	0.0	0.0	0.0	0.0	0.0	0.0	1.41809776366e-05
J160SD5W.03	0.0	0.0101092896175	0.0	0.0	0.934414845173	0.0	0.0	0.0	0.0554758652095	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160VLW5.03	0.0	0.694406335745	0.0203760289349	0.0	0.152266774757	0.0	0.0	0.0	0.132904090796	0.0	0.0	4.6769768022e-05	0.0	0.0	0.0	0.0
A160SCZQ.03	0.0	0.0128252558885	0.307353968841	0.0	0.461489976843	0.0	0.0	0.0	0.215590359135	0.0	0.0	0.0	0.0	0.00274043929242	0.0	0.0
C160T4BL.03	1.48343742119e-05	0.035068460637	0.274510094792	0.0	0.569521294744	0.0	0.0	0.0	0.120796309208	0.0	0.0	0.0	0.0	8.90062452715e-05	0.0	0.0
F160VY6S.03	0.0	0.146159464635	0.0302426120773	0.0	0.807035552836	0.0	0.0	0.0	0.0146672720453	0.0	0.00189509840693	0.0	0.0	0.0	0.0	0.0
A160VM99.03	0.0	0.070875938356	0.403550592811	0.0	0.496372038559	0.0	0.0	0.0	0.0292014302741	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160W4DC.03	0.0	0.138179565866	0.27117880571	0.0	0.582026521017	0.000183000647541	0.0	0.0	0.00843210675976	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160V9PB.03	0.0	0.0444923729845	0.239542205138	0.0	0.686866227193	0.0	0.0	0.0	0.0290470144191	0.0	0.0	0.0	0.0	5.21802654236e-05	0.0	0.0
E160SJJ2.03	0.0	0.0558413804021	0.482863701124	0.0	0.436955833465	0.0010685451955	0.0	0.0	0.0232705398132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160S6YR.03	0.0	0.164533489206	0.190373490819	0.0	0.616028057162	2.0156007498e-05	0.0	0.0	0.0290448068047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160TZKQ.03	1.81435517817e-05	0.18930981929	0.223782567675	0.0	0.544451701865	0.0	0.0	0.0	0.0424377676174	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160WJ79.03	0.0	0.0441493259899	0.386084523307	0.0	0.555353216816	0.000155455373204	0.0	0.0	0.0142574785138	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160W4SQ.03	0.0	0.0625840930525	0.0672744419994	0.000176045268783	0.825187048098	0.00578434454574	0.0	0.0	0.0389940270355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160V0CZ.03	0.0	0.444657668607	0.179364165547	0.0	0.315209279516	0.0	0.0	0.0	0.059169705111	0.0	0.00159918121922	0.0	0.0	0.0	0.0	0.0
G160SLS2.03	0.0	0.114144673781	0.234999041472	0.0	0.57038788421	0.000143779155218	0.0	0.0	0.0803246213816	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160S5R2.03	0.0	0.27251090837	0.0757088730526	0.0	0.566017863738	0.0	0.0	0.0	0.0854614342967	0.0	0.0	0.0	0.0	0.0	0.0	0.000300920543298
J160SQMK.03	0.0	0.0393986173569	0.253188133432	0.0	0.664675481576	0.0139103295523	0.0	0.0	0.0288274380831	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160W638.03	0.0	0.447098922004	0.0689124920736	0.0	0.454803424223	0.0	0.0	0.0	0.0290424857324	0.0	0.0	0.000142675967026	0.0	0.0	0.0	0.0
D160V7D4.03	0.0	0.228004484779	0.336887309344	0.0	0.415920966343	0.0	0.0	0.0	0.0191872395338	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160VQWN.03	0.0	0.0383197244971	0.151684777979	0.0	0.689609014688	0.0	0.0	0.0	0.120386482836	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RS7M.03	0.0	0.000694927032662	0.00012558922277	0.0	0.012165409379	0.0	0.0	0.0	0.987014074366	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160WCJF.03	0.000716015583869	0.170685479625	0.23879119722	0.0	0.514730967674	0.00141097188586	0.0	0.0	0.073665368011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160V1LW.03	0.0	0.452430008484	0.0706732517271	0.0	0.394149194037	0.0	0.0	0.0	0.082747545752	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160R60V.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160R2CL.03	0.0	0.000194218271457	0.423395831777	0.0	0.0118846642265	0.0	0.0	0.0	0.564525285725	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160T69S.03	0.0	0.527494203551	8.07465596198e-05	0.0	0.288772767646	0.0	0.0	0.0	0.183652282244	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160SMPK.03	1.00534845377e-05	0.0795230626935	0.0	0.0	0.0684843366711	0.0	0.0	0.0	0.851982547151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RCMV.03	1.95817341584e-05	0.239700007833	3.91634683168e-05	0.0	0.616335082635	0.0	0.0	0.0	0.14390616433	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160QRK4.03	8.67889812709e-05	0.139383103921	0.215410251514	0.0	0.181909704744	0.0	0.0	0.0	0.463210150839	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R7SL.03	0.0	0.0299019452624	0.0	0.0	0.323538414448	0.0	0.0	0.0	0.64655964029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R9GC.03	1.16694284314e-05	0.263402338553	2.33388568628e-05	0.0	0.148213410507	0.0	0.0	0.0	0.588349242654	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160R5Y2.03	0.0	0.00145268542199	0.176501278772	0.0	0.143774936061	0.0	0.0	0.0	0.678271099744	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160T6BP.03	0.0	0.373034253786	0.000469673657786	0.0	0.495813426188	0.0	0.0	0.0	0.130682646368	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SNGS.03	0.0	0.0362380464777	3.47107724882e-05	0.0	0.219892743713	0.0	0.0	0.0	0.743834499037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160R330.03	0.0	0.0179558205262	0.424696635217	0.0	0.202463476708	0.0	0.0	0.0	0.354884067549	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160R3Z0.03	0.0	8.16000870401e-05	0.266469617568	0.0	0.255417339112	0.0	0.0	0.0	0.477804776325	0.0	0.0	0.0	0.000226666908445	0.0	0.0	0.0
F160TXS5.03	0.0	0.0882524926906	0.215908238998	0.0	0.667396356548	0.00761676287578	0.0	0.0	0.0208261488867	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160V7FY.03	0.0	0.128143336127	0.0729079351774	0.0	0.784873568036	0.0	0.0	0.0	0.0140751606594	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160R0ZK.03	5.02260170768e-05	0.722551481668	0.00726603047045	0.0	0.248635526536	0.0	0.0	0.0	0.0214967353089	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160V014.03	0.0	0.0483696143077	0.159545960919	0.0	0.765393068979	0.0	0.0	0.0	0.0266913557944	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160QT1J.03	0.0	0.604669078242	0.000200964630225	0.0	0.372543765631	0.0	0.0	0.0	0.022586191497	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QS16.03	0.0	0.00995566138435	0.000882666885623	0.0	0.0828680515642	0.0	0.0	0.0	0.906293620166	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160SNND.03	0.0	0.0368795393821	0.218680615663	0.0	0.64185451398	0.0	0.0	0.0	0.1025288827	0.0	0.0	0.0	0.0	5.64482745644e-05	0.0	0.0
C160RT17.03	0.0	0.162816976304	0.0939213666124	0.0	0.679727918287	0.0	0.0	0.0	0.0635337387971	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SN5R.03	2.32731334947e-05	0.330641407559	0.0606497858872	0.0	0.592277974306	0.0	0.0	0.0	0.0164075591138	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160V993.03	0.0	0.559726061161	0.107374870161	0.0	0.306896005352	0.0	0.0	0.0	0.0258446154117	0.0	0.0	0.000158447914649	0.0	0.0	0.0	0.0
C160SM77.03	0.0	0.00326187748868	0.00054546446299	0.0	0.692881688758	0.0	0.0	0.0	0.30331096929	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160SFZY.03	0.0	0.068448476675	0.405075706492	0.0	0.510574388524	0.0	0.0	0.0	0.0159014283087	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RXXR.03	0.0	0.00356613375005	0.000213700898879	0.0	0.122036569566	0.0	0.0	0.0	0.874183595785	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160S6MM.03	0.0	0.00181582674592	3.63165349183e-05	0.0	0.247291391771	0.0	0.0	0.0	0.750856464948	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160S314.03	0.0	0.00366504139533	0.00101443110049	0.0	0.294610425734	0.0	0.0	0.0	0.70071010177	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RZQN.03	0.0	0.000209981101701	0.000711602622431	0.0	0.00773430391265	0.0	0.0	0.0	0.991344112363	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160S1P5.03	0.0	0.00214299629846	0.0	0.0	0.57698551854	0.0	0.0	0.0	0.420871485161	0.0	0.0	0.0	0.0	0.0	0.0	0.0
